"FID","SUBTYPE","JURISDICTI","OWNER","LOCAL_ID","FACILITYID","Lat","Long","Subbasin","Shape_Le_2","Shape_Area"
"34576.0","1.0"," ","OCWRC","11859","40819","43.0758885884","-86.1217940623","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34577.0","1.0"," ","OCWRC","11860","40821","43.0758193971","-86.1218366684","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34578.0","1.0"," ","OCWRC","11861","40823","43.0764319087","-86.1221843493","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34579.0","1.0"," ","OCWRC","11862","40825","43.0764486848","-86.1222753085","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34580.0","1.0"," ","OCWRC","11864","40829","43.0783095397","-86.1226989947","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34581.0","1.0"," ","OCWRC","11865","40831","43.0782605823","-86.1226171474","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34582.0","1.0"," ","OCWRC","11866","40833","43.0776300368","-86.1220523376","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34583.0","1.0"," ","OCWRC","11867","40835","43.0775662225","-86.1220037728","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34584.0","1.0"," ","OCWRC","11873","40847","43.075536377","-86.1204653334","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34585.0","1.0"," ","OCWRC","11874","40849","43.0749995249","-86.1196162787","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34586.0","1.0"," ","OCWRC","11875","40851","43.0749989914","-86.1195171031","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34587.0","1.0"," ","OCWRC","11876","40853","43.0746758376","-86.1184986876","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34588.0","1.0"," ","OCWRC","11877","40855","43.074602413","-86.1184990407","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34589.0","1.0"," ","OCWRC","11931","30107","42.8242452124","-85.8257034856","Rush Creek","246508.996963","1657754132.08"
"34590.0","1.0"," ","OCWRC","11933","30111","42.8251358268","-85.8256887052","Rush Creek","246508.996963","1657754132.08"
"34591.0","1.0"," ","OCWRC","11934","28089","42.825136136","-85.8255860421","Rush Creek","246508.996963","1657754132.08"
"34592.0","1.0"," ","OCWRC","11935","28091","42.8235144301","-85.8257178947","Rush Creek","246508.996963","1657754132.08"
"34593.0","1.0"," ","OCWRC","11936","28093","42.8235135612","-85.8256061889","Rush Creek","246508.996963","1657754132.08"
"34594.0","1.0"," ","OCWRC","11937","28095","42.8241802184","-85.8255956126","Rush Creek","246508.996963","1657754132.08"
"34595.0","1.0"," ","OCWRC","11938","28097","42.8227537758","-85.8256080155","Rush Creek","246508.996963","1657754132.08"
"34596.0","1.0"," ","OCWRC","11939","28099","42.8228024313","-85.8278139705","Rush Creek","246508.996963","1657754132.08"
"34597.0","1.0"," ","OCWRC","11940","28101","42.82272574","-85.8278152246","Rush Creek","246508.996963","1657754132.08"
"34598.0","1.0"," ","OCWRC","11942","28105","42.8226553792","-85.825730756","Rush Creek","246508.996963","1657754132.08"
"34599.0","1.0"," ","OCWRC","11943","28107","42.8324615816","-85.8554290735","Rush Creek","246508.996963","1657754132.08"
"34600.0","1.0"," ","OCWRC","11944","28109","42.8324771663","-85.8552938812","Rush Creek","246508.996963","1657754132.08"
"34601.0","1.0"," ","OCWRC","11945","28111","42.8321733135","-85.8548562054","Rush Creek","246508.996963","1657754132.08"
"34602.0","1.0"," ","OCWRC","11946","28113","42.8320981693","-85.8549033978","Rush Creek","246508.996963","1657754132.08"
"34603.0","1.0"," ","OCWRC","11947","28115","42.8321682147","-85.8559476456","Rush Creek","246508.996963","1657754132.08"
"34604.0","1.0"," ","OCWRC","11948","28117","42.8321098878","-85.8558686616","Rush Creek","246508.996963","1657754132.08"
"34605.0","1.0"," ","OCWRC","11949","28119","42.8316222116","-85.8562775115","Rush Creek","246508.996963","1657754132.08"
"34606.0","1.0"," ","OCWRC","11951","28123","42.8196308226","-85.8419328925","Rush Creek","246508.996963","1657754132.08"
"34607.0","1.0"," ","OCWRC","11952","28125","42.8195366434","-85.8419306506","Rush Creek","246508.996963","1657754132.08"
"34608.0","1.0"," ","OCWRC","11953","28127","42.8196302959","-85.8406332137","Rush Creek","246508.996963","1657754132.08"
"34609.0","1.0"," ","OCWRC","11954","28129","42.8195524903","-85.8406348828","Rush Creek","246508.996963","1657754132.08"
"34610.0","1.0"," ","OCWRC","11955","28131","42.8198412323","-85.839488837","Rush Creek","246508.996963","1657754132.08"
"34611.0","1.0"," ","OCWRC","11956","28133","42.8197643639","-85.8394846613","Rush Creek","246508.996963","1657754132.08"
"34612.0","1.0"," ","OCWRC","11957","28135","42.8198604358","-85.8386686359","Rush Creek","246508.996963","1657754132.08"
"34613.0","1.0"," ","OCWRC","11958","28137","42.8197819628","-85.8387219522","Rush Creek","246508.996963","1657754132.08"
"34614.0","1.0"," ","OCWRC","11959","28139","42.8190780043","-85.8380547449","Rush Creek","246508.996963","1657754132.08"
"34615.0","1.0"," ","OCWRC","11960","28141","42.8190766451","-85.8381603776","Rush Creek","246508.996963","1657754132.08"
"34616.0","1.0"," ","OCWRC","11961","28143","42.8204954197","-85.8388818644","Rush Creek","246508.996963","1657754132.08"
"34617.0","1.0"," ","OCWRC","11962","28145","42.8204967607","-85.8387776914","Rush Creek","246508.996963","1657754132.08"
"34618.0","1.0"," ","OCWRC","11964","28149","42.8407677778","-85.8435920822","Rush Creek","246508.996963","1657754132.08"
"34619.0","1.0"," ","OCWRC","11965","28151","42.8407860875","-85.8437738533","Rush Creek","246508.996963","1657754132.08"
"34620.0","1.0"," ","OCWRC","11966","28153","42.8413174314","-85.8434768295","Rush Creek","246508.996963","1657754132.08"
"34621.0","1.0"," ","OCWRC","11967","28155","42.8413079883","-85.8433721951","Rush Creek","246508.996963","1657754132.08"
"34622.0","1.0"," ","OCWRC","11968","28157","42.8419653942","-85.8434095283","Rush Creek","246508.996963","1657754132.08"
"34623.0","1.0"," ","OCWRC","11969","28159","42.8419757909","-85.8435777187","Rush Creek","246508.996963","1657754132.08"
"34624.0","1.0"," ","OCWRC","11970","28161","42.8429645932","-85.8428747863","Rush Creek","246508.996963","1657754132.08"
"34625.0","1.0"," ","OCWRC","11971","28163","42.8429007261","-85.8428162941","Rush Creek","246508.996963","1657754132.08"
"34626.0","1.0"," ","OCWRC","11975","28171","42.8440372285","-85.8429002352","Rush Creek","246508.996963","1657754132.08"
"34627.0","1.0"," ","OCWRC","11976","28173","42.8440932024","-85.8427176985","Rush Creek","246508.996963","1657754132.08"
"34628.0","1.0"," ","OCWRC","11977","28175","42.8439789365","-85.8427753169","Rush Creek","246508.996963","1657754132.08"
"34629.0","1.0"," ","OCWRC","11980","28181","42.8454764462","-85.843157396","Rush Creek","246508.996963","1657754132.08"
"34630.0","1.0"," ","OCWRC","11985","28191","42.844031723","-85.8413808554","Rush Creek","246508.996963","1657754132.08"
"34631.0","1.0"," ","OCWRC","11986","28193","42.8442541577","-85.8414043867","Rush Creek","246508.996963","1657754132.08"
"34634.0","1.0"," ","OCWRC","12028","28277","42.8439809882","-85.8382931964","Rush Creek","246508.996963","1657754132.08"
"34635.0","1.0"," ","OCWRC","12029","28279","42.8439449423","-85.8383859419","Rush Creek","246508.996963","1657754132.08"
"34636.0","1.0"," ","OCWRC","12030","28281","42.8431320216","-85.8383040405","Rush Creek","246508.996963","1657754132.08"
"34637.0","1.0"," ","OCWRC","12031","28283","42.843121703","-85.8380654585","Rush Creek","246508.996963","1657754132.08"
"34638.0","1.0"," ","OCWRC","12032","28285","42.8430467038","-85.838067317","Rush Creek","246508.996963","1657754132.08"
"34639.0","1.0"," ","OCWRC","12033","28287","42.8427680252","-85.8393411574","Rush Creek","246508.996963","1657754132.08"
"34640.0","1.0"," ","OCWRC","12034","28289","42.8426672937","-85.8393469039","Rush Creek","246508.996963","1657754132.08"
"34642.0","1.0"," ","OCWRC","12036","28293","42.8431145746","-85.8369922275","Rush Creek","246508.996963","1657754132.08"
"34643.0","1.0"," ","OCWRC","12037","28295","42.842128371","-85.8387804663","Rush Creek","246508.996963","1657754132.08"
"34644.0","1.0"," ","OCWRC","12038","28297","42.8420683814","-85.8388489481","Rush Creek","246508.996963","1657754132.08"
"34645.0","1.0"," ","OCWRC","12166","41181","43.0752953167","-86.1243382558","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34646.0","1.0"," ","OCWRC","12167","41183","43.0752954131","-86.1244383348","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34647.0","1.0"," ","OCWRC","12168","41185","43.0748420194","-86.1243423951","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34648.0","1.0"," ","OCWRC","12169","41187","43.0748453084","-86.124447014","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34649.0","1.0"," ","OCWRC","12170","41189","43.0752906232","-86.1230467501","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34650.0","1.0"," ","OCWRC","12171","41191","43.0752814423","-86.1231495315","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34651.0","1.0"," ","OCWRC","12172","41193","43.0756909623","-86.1244436721","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34652.0","1.0"," ","OCWRC","12173","41195","43.0756883905","-86.124505129","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34653.0","1.0"," ","OCWRC","12174","41197","43.0761636822","-86.1243422303","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34654.0","1.0"," ","OCWRC","12175","41199","43.0760775885","-86.124499165","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34655.0","1.0"," ","OCWRC","12176","41201","43.0747062434","-86.1243944027","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34656.0","1.0"," ","OCWRC","12177","41203","43.0756054025","-86.1231750791","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34657.0","1.0"," ","OCWRC","12179","41207","43.0746693664","-86.1220104713","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34658.0","1.0"," ","OCWRC","12180","41209","43.0745935717","-86.1220061222","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34659.0","1.0"," ","OCWRC","12381","41539","43.0051032249","-86.1711748877","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34660.0","1.0"," ","OCWRC","12382","41541","43.0027684558","-86.1709002478","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34661.0","1.0"," ","OCWRC","12383","41543","43.0030945517","-86.1724295264","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34662.0","1.0"," ","OCWRC","12384","41545","43.0031164603","-86.1725331681","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34663.0","1.0"," ","OCWRC","12385","41547","43.0045961857","-86.1724100349","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34664.0","1.0"," ","OCWRC","12386","41549","43.004583715","-86.1725094843","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34665.0","1.0"," ","OCWRC","12387","41551","43.0042524352","-86.1725232228","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34666.0","1.0"," ","OCWRC","12388","41553","43.0043346482","-86.173447734","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34667.0","1.0"," ","OCWRC","12389","41555","43.0042608156","-86.1734464421","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34668.0","1.0"," ","OCWRC","12390","41557","43.0064610583","-86.1723660366","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34669.0","1.0"," ","OCWRC","12391","41559","43.0062984235","-86.169202686","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34670.0","1.0"," ","OCWRC","12392","41561","42.9970554963","-86.1682554445","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34671.0","1.0"," ","OCWRC","12393","41563","43.0070968752","-86.1475415726","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34672.0","1.0"," ","OCWRC","12394","41565","43.0071536064","-86.1474788692","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34673.0","1.0"," ","OCWRC","12396","41569","42.8941421676","-85.8118068372","Rush Creek","246508.996963","1657754132.08"
"34674.0","1.0"," ","OCWRC","12397","41571","42.8940212173","-85.8118058827","Rush Creek","246508.996963","1657754132.08"
"34675.0","1.0"," ","OCWRC","12398","41573","42.8938439742","-85.8117998753","Rush Creek","246508.996963","1657754132.08"
"34676.0","1.0"," ","OCWRC","12399","41575","42.8936611873","-85.811797477","Rush Creek","246508.996963","1657754132.08"
"34677.0","1.0"," ","OCWRC","12400","41577","42.8936611873","-85.811797477","Rush Creek","246508.996963","1657754132.08"
"34678.0","1.0"," ","OCWRC","12401","41579","42.8933890322","-85.8117967317","Rush Creek","246508.996963","1657754132.08"
"34679.0","1.0"," ","OCWRC","12402","41581","42.8931388641","-85.8117964997","Rush Creek","246508.996963","1657754132.08"
"34680.0","1.0"," ","OCWRC","12403","41583","42.8928570904","-85.8117955289","Rush Creek","246508.996963","1657754132.08"
"34681.0","1.0"," ","OCWRC","12404","41585","42.892531296","-85.8117972706","Rush Creek","246508.996963","1657754132.08"
"34682.0","1.0"," ","OCWRC","12499","41775","42.9325246243","-85.8270461985","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34683.0","1.0"," ","OCWRC","12500","41777","42.9324103388","-85.826883595","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34684.0","1.0"," ","OCWRC","12501","41779","42.9320136771","-85.8282000416","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34685.0","1.0"," ","OCWRC","12502","41781","42.9320698076","-85.8282712287","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34686.0","1.0"," ","OCWRC","12503","41783","42.9312532202","-85.8281721752","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34687.0","1.0"," ","OCWRC","12504","41785","42.9311811212","-85.828224286","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34688.0","1.0"," ","OCWRC","12505","41787","42.9318994146","-85.8261795503","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34689.0","1.0"," ","OCWRC","12506","41789","42.9317817658","-85.8260151311","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34690.0","1.0"," ","OCWRC","12507","41791","42.9313213957","-85.8269044766","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34691.0","1.0"," ","OCWRC","12508","41793","42.9312535233","-85.8268503072","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34692.0","1.0"," ","OCWRC","12511","37499","42.9311925564","-85.8470506705","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34693.0","1.0"," ","OCWRC","12513","37503","42.9216756982","-85.8649121947","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34694.0","1.0"," ","OCWRC","12514","37505","42.9216795314","-85.8647787497","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34695.0","1.0"," ","OCWRC","12515","37507","42.9207863902","-85.8647403703","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34696.0","1.0"," ","OCWRC","12516","37509","42.9207119537","-85.8648640227","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34697.0","1.0"," ","OCWRC","12517","37511","42.9206512818","-85.8647363862","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34698.0","1.0"," ","OCWRC","12518","37513","42.9198998293","-85.8648653085","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34699.0","1.0"," ","OCWRC","12519","37515","42.9199021597","-85.8647570888","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34700.0","1.0"," ","OCWRC","12524","37525","42.9207652668","-85.8641786411","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34701.0","1.0"," ","OCWRC","12525","37527","42.9206891517","-85.8641718011","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34702.0","1.0"," ","OCWRC","12528","41797","42.9189760856","-85.8636024394","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34703.0","1.0"," ","OCWRC","12529","41799","42.9189605277","-85.8634470857","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34704.0","1.0"," ","OCWRC","12530","41801","42.9188664754","-85.8635302756","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34705.0","1.0"," ","OCWRC","12531","41803","42.9202730235","-85.8636102164","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34706.0","1.0"," ","OCWRC","12532","41805","42.9202751597","-85.8635073281","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34707.0","1.0"," ","OCWRC","12533","41807","42.9195489314","-85.8557813884","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34708.0","1.0"," ","OCWRC","12534","41809","42.9194691042","-85.8558709464","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34709.0","1.0"," ","OCWRC","12535","41811","42.9191327148","-85.8535653499","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34710.0","1.0"," ","OCWRC","12536","41813","42.9191329727","-85.8536689264","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34711.0","1.0"," ","OCWRC","12539","41819","42.9194571029","-85.8537281608","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34712.0","1.0"," ","OCWRC","12540","41821","42.9195092497","-85.8536492092","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34713.0","1.0"," ","OCWRC","12541","41823","42.9217400885","-85.8624336549","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34714.0","1.0"," ","OCWRC","12542","41825","42.9217445494","-85.8621955422","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34715.0","1.0"," ","OCWRC","12543","41827","42.9212610439","-85.8623652789","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34716.0","1.0"," ","OCWRC","12544","41829","42.9211731972","-85.8621688546","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34717.0","1.0"," ","OCWRC","12545","41831","42.9204239715","-85.8622465683","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34718.0","1.0"," ","OCWRC","12546","41833","42.9204214791","-85.8623454483","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34719.0","1.0"," ","OCWRC","12547","41835","42.9195940842","-85.86054271","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34720.0","1.0"," ","OCWRC","12548","41837","42.9196660632","-85.8605727213","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34721.0","1.0"," ","OCWRC","12549","41839","42.9197690845","-85.8595407936","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34722.0","1.0"," ","OCWRC","12550","41841","42.9196983089","-85.8595283618","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34723.0","1.0"," ","OCWRC","12551","41843","42.9189742583","-85.8623506913","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34724.0","1.0"," ","OCWRC","12552","41845","42.918959752","-85.8622235373","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34725.0","1.0"," ","OCWRC","12553","41847","42.9188599572","-85.8623647484","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34726.0","1.0"," ","OCWRC","12554","41849","42.9182029852","-85.8597659376","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34727.0","1.0"," ","OCWRC","12555","41851","42.9182805437","-85.8597678092","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34728.0","1.0"," ","OCWRC","12556","41853","42.9181622391","-85.8609126213","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34729.0","1.0"," ","OCWRC","12557","41855","42.918235713","-85.860913205","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34730.0","1.0"," ","OCWRC","12558","41857","42.9189755838","-85.8584202637","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34731.0","1.0"," ","OCWRC","12559","41859","42.9189784057","-85.8585260244","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34732.0","1.0"," ","OCWRC","12560","41861","42.9210959131","-85.860908808","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34733.0","1.0"," ","OCWRC","12561","41863","42.9210232894","-85.8609267535","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34734.0","1.0"," ","OCWRC","12562","41865","42.9212226714","-85.8579961204","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34735.0","1.0"," ","OCWRC","12563","41867","42.9211448164","-85.8579930394","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34736.0","1.0"," ","OCWRC","12564","41869","42.9211918623","-85.8586626244","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34737.0","1.0"," ","OCWRC","12565","41871","42.9211160436","-85.8586391164","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34738.0","1.0"," ","OCWRC","12566","41873","42.9203824265","-85.8559190238","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34739.0","1.0"," ","OCWRC","12567","41875","42.9203791429","-85.8558162935","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34740.0","1.0"," ","OCWRC","12568","41877","42.9208515833","-85.8558936549","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34741.0","1.0"," ","OCWRC","12570","41881","42.92069981","-85.8571059522","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34742.0","1.0"," ","OCWRC","12571","41883","42.9206977814","-85.8572107933","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34743.0","1.0"," ","OCWRC","12574","41889","42.9177418341","-85.8527464343","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34744.0","1.0"," ","OCWRC","12575","41891","42.9176355021","-85.8527560114","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34745.0","1.0"," ","OCWRC","12576","41893","42.9229472094","-85.8615525484","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34746.0","1.0"," ","OCWRC","12577","41895","42.9230526285","-85.8614921692","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34747.0","1.0"," ","OCWRC","12578","41897","42.9230392107","-85.8613243025","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34748.0","1.0"," ","OCWRC","12579","41899","42.9233849438","-85.8609220547","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34749.0","1.0"," ","OCWRC","12580","41901","42.9233496102","-85.8607945605","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34750.0","1.0"," ","OCWRC","12581","41903","42.9224116367","-85.8613080984","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34751.0","1.0"," ","OCWRC","12585","41911","42.9251704195","-85.8619620266","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34752.0","1.0"," ","OCWRC","12586","41913","42.9250996418","-85.8619103129","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34753.0","1.0"," ","OCWRC","12587","41915","42.9250523979","-85.8622453028","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34754.0","1.0"," ","OCWRC","12588","41917","42.9254908284","-85.8610794641","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34755.0","1.0"," ","OCWRC","12589","41919","42.9254171391","-85.8610562041","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34756.0","1.0"," ","OCWRC","12590","41921","42.923853724","-85.8591508858","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34757.0","1.0"," ","OCWRC","12591","41923","42.9237711913","-85.8591996789","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34758.0","1.0"," ","OCWRC","12594","41929","42.9238708339","-85.8583509966","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34759.0","1.0"," ","OCWRC","12595","41931","42.923888841","-85.8581962086","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34760.0","1.0"," ","OCWRC","12596","41933","42.9239781131","-85.8583013574","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34761.0","1.0"," ","OCWRC","12597","41935","42.9235213863","-85.8582215811","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34762.0","1.0"," ","OCWRC","12598","41937","42.9240851677","-85.8575684828","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34763.0","1.0"," ","OCWRC","12599","41939","42.9240126696","-85.8575617973","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34764.0","1.0"," ","OCWRC","12604","41949","42.9239827423","-85.8564774552","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34765.0","1.0"," ","OCWRC","12605","41951","42.9240740151","-85.8564845527","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34766.0","1.0"," ","OCWRC","12606","41953","42.9245297597","-85.8562909744","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34767.0","1.0"," ","OCWRC","12607","41955","42.9245343429","-85.8563884617","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34768.0","1.0"," ","OCWRC","12609","41959","42.9239647051","-85.8557147097","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34769.0","1.0"," ","OCWRC","12611","41963","42.9247385848","-85.8603140201","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34770.0","1.0"," ","OCWRC","12612","41965","42.9246863464","-85.8602505093","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34771.0","1.0"," ","OCWRC","12613","41967","42.9252249413","-85.859758875","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34772.0","1.0"," ","OCWRC","12614","41969","42.9257061007","-85.8595204496","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34773.0","1.0"," ","OCWRC","12615","41971","42.9257330453","-85.8596175873","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34774.0","1.0"," ","OCWRC","12616","41973","42.9260895433","-85.8592329746","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34775.0","1.0"," ","OCWRC","12617","41975","42.9260104283","-85.859277754","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34776.0","1.0"," ","OCWRC","12618","41977","42.9260954409","-85.8594240189","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34777.0","1.0"," ","OCWRC","12619","41979","42.9260590511","-85.8570012177","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34778.0","1.0"," ","OCWRC","12620","41981","42.9259901085","-85.857045766","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34779.0","1.0"," ","OCWRC","12632","42005","42.9289698721","-85.81650273","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34780.0","1.0"," ","OCWRC","12633","42007","42.9289727587","-85.8157820695","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34781.0","1.0"," ","OCWRC","12634","42009","42.9289845652","-85.8149943492","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34782.0","1.0"," ","OCWRC","12635","42011","42.9254654046","-85.8563753195","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34783.0","1.0"," ","OCWRC","12636","42013","42.9254541437","-85.8564753344","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
